"timestamp","consent","age","gender","employment","region","income","has_bank_account","num_apps","awareness_budgeting","awareness_tracking","awareness_saving","awareness_investing","desire_manage","desire_tool","open_what_is_fm","budget_frequency","budget_followthrough","income_handling","income_handling_other","expense_tracking","expense_knowledge","saving_frequency","saving_pattern","investment_frequency","investment_barrier","sc1_resist_temptation","sc2_break_habits","sc3_act_without_thinking","sc4_stick_to_plan","sc5_give_in_moment","imp1_buy_immediately","imp2_regret_decisions","imp3_say_no_unplanned","imp4_spend_good_mood","proc1_delay_plans","proc2_put_off_statements","proc3_long_to_begin","proc4_sort_next_month","avoid1_avoid_balance","avoid2_prefer_not_think","avoid3_anxious","dg1_enjoy_now","dg2_short_term_sacrifice","dg3_unexpected_money","self_aware_level","self_aware_tendencies","self_aware_would_help","self_aware_tried_change","platforms_used","platforms_other","primary_platform","primary_reason","primary_reason_other","secondary_account_behavior","feature_autocategorize","feature_personalized_budget","feature_nudges","feature_goals","feature_investments","feature_weekly_summary","open_trust","open_hardest_part","personality_app_appeal","open_anything_else","awareness_score","consistency_score","self_control_score","impulsivity_score","procrastination_score","avoidance_score","delayed_gratification_score"
2026-04-02 17:23:44.964,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","1.0",4,3,3,3,3,4,"It involves being more disciplined in spending",4,3,"I allocate specific amounts to different categories before spending",NA,1,4,2,"I save occasionally but not on any schedule","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",3,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,"Split it between spending, saving, and investing",3,"I am generally disciplined with money, None of the above",4,"Yes, once or twice","Opay, GTBank, UBA, Other (specify below)","Stanbic ibtc","Gt bank","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",5,5,5,5,4,5,"Credibility of the financial institutions","Recurrent expenses increasing","Yes, very much","Nothing",3.33333333333333,2.8,2.6,2.5,2,1.66666666666667,3
2026-04-02 20:26:42.289,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N300,000 - N599,999","Yes","2-3",5,5,5,5,5,5,NA,5,4,"I allocate specific amounts to different categories before spending",NA,5,4,5,"I save a fixed amount consistently every month","Yes, once or twice","Not applicable - I invest consistently",4,1,1,5,1,1,2,1,3,1,5,1,1,1,3,1,1,5,"Split it between spending, saving, and investing",5,"I am generally disciplined with money",5,"No, I usually succeed when I try","Other (specify below)","Sterling Bank","Fairmoney","Habit - I am just used to it",NA,"It depends on the amount",5,5,3,3,3,4,NA,"Unforseen emergencies","Somewhat - I would be curious to try it","An app that have Investment options alongside savings options",5,4.6,1.2,2.75,2,1.66666666666667,1
2026-04-03 08:34:31.409,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","2-3",4,3,5,3,5,5,"Separating investment, savings",1,2,"I have a rough idea of how to split it but do not write it down",NA,1,1,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","I do not have enough money left after expenses, I do not know enough about investment options, I find the process confusing or complicated",3,3,3,4,3,3,5,3,5,3,5,4,3,1,1,3,1,5,"Save all or most of it",2,"I tend to spend impulsively, I often procrastinate on financial tasks, I am generally disciplined with money",5,"Yes, once or twice","Opay, PalmPay, First Bank",NA,"Firstbank Nigeria","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",5,4,4,4,5,4,"Security","Tracking my expense to know where my money goes","Yes, very much",NA,4.16666666666667,2,2.8,4,3.75,1.66666666666667,1
2026-04-03 08:54:30.213,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N100,000 - N299,999","Yes","2-3",2,4,3,2,5,4,"Budgeting, tracking, full view of the movement of my money",2,2,"Other (specify below)","I transfer some of it to another account and spend from what remains",2,1,3,"I save occasionally but not on any schedule","No, but I have been planning to","I do not know enough about investment options, I keep postponing it, I find the process confusing or complicated, I prefer to keep money accessible for emergencies",1,5,4,2,5,3,5,2,3,5,5,5,4,5,4,5,4,2,"Save all or most of it",3,"I tend to spend impulsively, I often procrastinate on financial tasks, I avoid looking at my finances when things are tight, I struggle to delay gratification, I find it hard to stick to plans or routines",3,"Yes, multiple times","Opay, First Bank, Zenith Bank, Other (specify below)","And Wema Bank","Wema Bank","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",4,4,4,4,4,5,"All? Good customer service, Thoughtfulness, How user friendly the platform and processes are. If it looks like they are thinking of the customer, and are accessible should one need them.","Discipline, Weak spending power (the uselessness of the naira)","Somewhat - I would be curious to try it",NA,3.33333333333333,2,4.6,3.75,4.75,4.66666666666667,4
2026-04-03 13:56:47.167,"Yes, I consent - proceed to survey","35-45","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","2-3",5,5,5,4,4,5,"Knowing my inflows and outflows",4,3,"I allocate specific amounts to different categories before spending",NA,4,3,4,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",3,3,2,3,4,3,4,3,4,2,1,2,2,1,4,2,2,4,"Split it between spending, saving, and investing",4,"I am generally disciplined with money",4,"Yes, once or twice","Zenith Bank",NA,"Traditional banks","I trust it more than others",NA,"It depends on the amount",4,4,4,5,4,5,NA,"The instability of the economy. The fluctuations in prices makes it difficult to stick to a budget","Yes, very much","Don’t focus on cutting your expenses. Focus on making more income",4.66666666666667,3.6,3,3.5,1.75,2.33333333333333,2
2026-04-03 21:32:54.616,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N300,000 - N599,999","Yes","2-3",5,4,5,4,5,4,"Involves budgeting, spending and saving ans investing money.",3,3,"Other (specify below)","A combo of having a rough idea of how to split it but not writing it down, and spending as the need arises.",2,3,4,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)",NA,4,2,2,3,1,1,1,4,3,1,2,1,3,1,1,1,1,4,"Split it between spending, saving, and investing",4,"I am generally disciplined with money",5,"Yes, once or twice","PalmPay, GTBank, UBA",NA,"UBA","My salary or main income is paid into it",NA,"It depends on the amount",4,4,3,4,4,4,"Capital preservation","Emergencies and unplanned expenses.","Somewhat - I would be curious to try it",NA,4.5,3,2,1.75,1.75,1,1.5
2026-04-03 22:36:44.003,"Yes, I consent - proceed to survey","35-45","Male","Employed full-time","North Central — Benue, Kogi, Kwara, Nasarawa, Niger, Plateau, FCT (Abuja)","N100,000 - N299,999","Yes","More than 5",5,5,5,5,5,5,"Taken responsibility for judiciously investing your resources which involves risk and success",2,2,"I have a rough idea of how to split it but do not write it down",NA,1,3,4,"I save a fixed amount consistently every month","No, but I have been planning to","I do not have enough money left after expenses",4,3,3,4,2,1,4,5,5,5,4,2,4,5,5,2,1,5,"Split it between spending, saving, and investing",4,"I often procrastinate on financial tasks, I avoid looking at my finances when things are tight, I find it hard to stick to plans or routines",5,"Yes, multiple times","Opay, PalmPay, GTBank, Access Bank",NA,"GT Bank","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",5,4,5,5,5,5,"Sustainability",NA,"Yes, very much","None",5,2.4,2.4,2.75,3.75,4,1
2026-04-04 07:07:29.972,"Yes, I consent - proceed to survey","35-45","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","1.0",3,5,5,5,5,5,"Knowing how much u will be spending by the time payday comes. This avoids you going in d red only a few days into payday and still have a lot to tidy up on.",3,3,"Other (specify below)","Usually already have what it is tied to, e.g relations, assistance,  salaries of domestic staff, aids from same staff to make their lifes easier.",4,2,5,"I save a fixed amount consistently every month","Yes, once or twice","I do not have enough money left after expenses, I do not know enough about investment options, I find the process confusing or complicated",5,3,1,5,1,1,5,3,3,5,5,5,5,5,4,5,1,5,"Split it between spending, saving, and investing",4,"I tend to spend impulsively, I often procrastinate on financial tasks, I avoid looking at my finances when things are tight, I am generally disciplined with money",5,"Yes, once or twice","Access Bank",NA,"Access","It was my first or oldest account",NA,"Leave it there and spend from it directly",5,3,5,5,5,5,"Apart from security, its having business opportunities in same platform that I can transfer funds to directly. Also whereby savings interest of investment interest is high enough short term","Impulsive assistance","Yes, very much",NA,4.66666666666667,3.4,1.4,3,5,4.66666666666667,1
2026-04-04 09:28:23.447,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","North Central — Benue, Kogi, Kwara, Nasarawa, Niger, Plateau, FCT (Abuja)","N100,000 - N299,999","Yes","2-3",5,5,5,1,5,3,NA,4,4,"I allocate specific amounts to different categories before spending",NA,4,5,5,"I save a fixed amount consistently every month","No, but I have been planning to","I do not have enough money left after expenses, I do not know enough about investment options, I keep postponing it",5,1,1,4,1,1,1,5,1,2,2,1,1,1,1,4,1,4,"Save all or most of it",4,"I am generally disciplined with money",5,"No, I usually succeed when I try","Opay, Kuda, First Bank",NA,"First bank","It was my first or oldest account",NA,"Leave it there and spend from it directly",4,5,5,5,5,5,NA,"Not having enough money","Yes, very much",NA,4,4.4,1.2,1,1.5,2,1.5
2026-04-06 08:24:19.867,"Yes, I consent - proceed to survey","25-34","Female","Freelancer / Contract worker","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N100,000 - N299,999","Yes","2-3",5,5,3,4,5,5,"Managing my personal finances well involves being on top of my  income and expenses, like knowing what's coming in and what's going out . It's about budgeting, saving for goals, and handling debt wisely. I need to  prioritize needs over wants, track my spending, and maybe even invest for the future.",4,4,"I allocate specific amounts to different categories before spending",NA,4,5,2,"I save a fixed amount consistently every month","Yes, once or twice","I do not have enough money left after expenses",3,1,1,4,2,1,4,1,1,1,1,1,5,1,3,1,1,5,"Split it between spending, saving, and investing",5,"I am generally disciplined with money",5,"Yes, once or twice","Opay, PalmPay, GTBank",NA,"Gt bank","My salary or main income is paid into it",NA,"Transfer it to my primary account immediately",5,5,1,5,5,5,"Security, hands down . I'd want to know my money's protected by top-notch encryption, two-factor auth, and a solid track record of safeguarding funds.","Sticking to the budget when unexpected expenses pop up.","Somewhat - I would be curious to try it","A good income will help me better to manage my finances and also save, invest more.",4.5,3.8,1.8,2.75,2,1.66666666666667,1
2026-04-06 16:42:15.337,"Yes, I consent - proceed to survey","35-45","Male","Employed full-time","South East — Abia, Anambra, Ebonyi, Enugu, Imo","Prefer not to say","Yes","2-3",5,5,5,5,3,2,"It involves making a rational decision about one's income and expenditure.",5,5,"I allocate specific amounts to different categories before spending",NA,4,5,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",4,2,1,5,1,1,1,5,1,1,1,1,1,1,1,4,1,5,"Split it between spending, saving, and investing",5,"I am generally disciplined with money",5,"No, I have not tried to change my habits","Moniepoint, Access Bank",NA,"Access bank","It was my first or oldest account",NA,"It depends on the amount",2,2,3,3,4,2,"Transparency and good customer service.","Unexpected expenses","No, I prefer to manage things my own way","No",4.16666666666667,4.8,1.4,1,1,2,1
2026-04-07 11:53:34.064,"Yes, I consent - proceed to survey","35-45","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",5,4,5,5,5,5,"Managing Personal finance well implies appropriating my income in a way to ensure that I don't waste money on unnecessary things and also plan for the future.",2,3,"I spend as needs arise and hope it lasts","My income is quite okay so I spend as it comes. But I don't spend much",1,1,2,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","I do not trust investment platforms, I find the process confusing or complicated",5,2,2,3,2,2,3,2,3,5,5,3,3,1,1,3,1,2,"Save all or most of it",3,"I often procrastinate on financial tasks, I avoid looking at my finances when things are tight, I struggle to delay gratification",5,"Yes, once or twice","Opay, Zenith Bank, Other (specify below)","Piggyvest","Zenith Bank","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",5,5,5,5,5,5,"Safety","The lack of integration of investment and savings in one platform.","Yes, very much",NA,4.83333333333333,1.8,2,3,4,1.66666666666667,2.5
2026-04-07 16:24:21.71,"Yes, I consent - proceed to survey","35-45","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N100,000 - N299,999","Yes","More than 5",5,5,5,5,5,3,"Tracking income and expenses 💰Budgeting and prioritizing spending 📝Saving for goals and emergencies 🛡️Investing wisely 📈Managing debt 💸Planning for retirement 🌅",1,1,"I spend as needs arise and hope it lasts","none",1,1,3,"I save a fixed amount consistently every month","No, but I have been planning to","I do not have enough money left after expenses, I do not know enough about investment options",5,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Invest all or most of it",5,"None of the above",5,"Yes, multiple times","Opay, Access Bank, Zenith Bank, Other (specify below)","keystone","keystone","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",5,3,3,3,3,3,"Treasury Bill","Much Expenses at low availability of income","No, I prefer to manage things my own way","Just that Nigeria system is never designed to help the masses to thrive in life",4.66666666666667,1.4,1.4,3,3,3,3
2026-04-10 16:28:46.5,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N300,000 - N599,999","Yes","2-3",5,5,5,3,5,5,"Accurately account for what each Naira is spent on an incorporating it into my financial goals",3,3,"I spend as needs arise and hope it lasts",NA,2,2,1,"I intend to save but rarely do","No, but I have been planning to","I keep postponing it",4,2,2,4,3,2,1,2,4,5,4,4,4,2,1,1,3,2,"Spend it on something I have been wanting",4,"I often procrastinate on financial tasks, I find it hard to stick to plans or routines",2,"No, I have not tried to change my habits","Access Bank, Zenith Bank",NA,"Zenith","It was my first or oldest account",NA,"It depends on the amount",5,5,5,5,4,3,"Going concern. I don't want to wake up and hear a CBN policy has crashed my bank. Old banks are safe banks",NA,"Not sure",NA,4.66666666666667,2.2,2.2,2.75,4.25,1.33333333333333,3.5
2026-04-15 12:01:06.882,"Yes, I consent - proceed to survey","25-34","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N300,000 - N599,999","Yes","More than 5",5,4,4,4,5,4,"Not having idle money in banks and not running into bad depts",4,2,"I have a rough idea of how to split it but do not write it down",NA,1,4,4,"I save occasionally but not on any schedule","Yes, once or twice","I do not have enough money left after expenses, I do not know enough about investment options, I prefer to keep money accessible for emergencies",4,2,2,3,2,1,4,4,4,2,4,4,5,1,5,2,1,4,"Split it between spending, saving, and investing",4,"I often procrastinate on financial tasks, I am generally disciplined with money",4,"Yes, once or twice","Opay, Kuda, GTBank, Access Bank, First Bank, Zenith Bank",NA,"Access. FBN","It was my first or oldest account","My first job was with the bank","It depends on the amount",4,4,4,3,4,4,"Interest rate, referral rewards system","Uncertainties","Yes, very much","Need single digit loans for Housing projects",4.33333333333333,3,2.2,2.75,3.75,2.66666666666667,1.5
2026-04-18 10:47:53.222,"Yes, I consent - proceed to survey","35-45","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N1,000,000 and above","Yes","2-3",5,5,5,5,4,5,"Knowledge of expenses and managing cash flow to meet them",5,4,"I transfer most of it to another account and spend from what remains",NA,5,5,5,"I save a fixed amount consistently every month","Yes, regularly (monthly or quarterly)","Not applicable - I invest consistently",5,3,2,5,2,3,3,5,2,2,2,2,2,2,2,2,2,5,"Spend it on something I have been wanting",4,"I am generally disciplined with money",5,"Yes, once or twice","UBA, Other (specify below)","StanbicIBTC","UBA","It was my first or oldest account",NA,"Leave it there and spend from it directly",5,5,5,5,5,5,"Data accuracy","Time","Yes, very much",NA,4.83333333333333,4.8,1.8,2.25,2,2,1.5
2026-04-21 19:52:09.483,"Yes, I consent - proceed to survey","35-45","Female","Unemployed","North Central — Benue, Kogi, Kwara, Nasarawa, Niger, Plateau, FCT (Abuja)","Below N100,000","Yes","2-3",4,3,3,2,5,5,"Saving, maintaining a budget, tracking expenses, making profit",2,2,"I allocate specific amounts to different categories before spending",NA,1,3,1,"I save a fixed amount consistently every month","No, but I have been planning to","I do not have enough money left after expenses, I do not know enough about investment options, I prefer to keep money accessible for emergencies",4,2,3,4,1,1,1,5,1,2,1,1,1,2,5,3,2,5,"Use it to cover outstanding expenses or debts",3,"I am generally disciplined with money",5,"Yes, once or twice","Opay, UBA, First Bank, Zenith Bank",NA,"zenith bank","My salary or main income is paid into it",NA,"Leave it there and spend from it directly",5,5,5,5,2,5,"I don't think it's wise to keep all your eggs in one basket","Not earning consistently","Yes, very much",NA,3.66666666666667,1.8,2,1,1.25,3.33333333333333,1.5
2026-04-21 20:15:37.357,"Yes, I consent - proceed to survey","35-45","Male","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N600,000 - N999,999","Yes","More than 5",3,3,3,3,5,5,"Having a financial goal concerning spending, savings, investment and diversification in assets.",3,3,"I have a rough idea of how to split it but do not write it down",NA,2,3,4,"I save a fixed amount consistently every month","No, but I have been planning to","I do not have enough money left after expenses",3,3,2,4,2,2,3,4,3,3,2,3,4,3,2,2,2,4,"Use it to cover outstanding expenses or debts",4,"I often procrastinate on financial tasks, I avoid looking at my finances when things are tight",4,"Yes, once or twice","Opay, GTBank",NA,"Gtbank","It was my first or oldest account",NA,"Leave it there and spend from it directly",4,4,4,4,4,4,"Good and quick customer service.","I think it is because there's a lot of emergencies & necessities to deal with thereby making me too stretched to save.","Yes, very much","If I could be ahead for once with rent and school fees, I think I'll make good on investments and savings",3.66666666666667,3,2.4,2.5,3,2.33333333333333,2
2026-04-22 07:40:09.175,"Yes, I consent - proceed to survey","25-34","Female","Employed full-time","South West — Ekiti, Lagos, Ogun, Ondo, Osun, Oyo","N300,000 - N599,999","Yes","4-5",5,2,4,1,3,3,"lol. Having more money. I’m not a frivolous spender. I just have a lot of bills.",1,4,"I allocate specific amounts to different categories before spending",NA,1,3,5,"I save a fixed amount consistently every month","No, and I have not considered it","I do not have enough money left after expenses, I do not know enough about investment options, I find the process confusing or complicated",4,3,2,4,2,1,2,5,1,2,2,2,2,1,1,1,4,5,"Use it to cover outstanding expenses or debts",4,"I am generally disciplined with money",3,"No, I usually succeed when I try","Opay, First Bank, Zenith Bank, Other (specify below)","PiggyVest, Cowrywise","First bank","Habit - I am just used to it",NA,"It depends on the amount",4,4,4,4,4,5,"Longevity",NA,"Somewhat - I would be curious to try it",NA,3,2.8,2.2,1.25,2,1,2.5
